# Overlapping Allan deviation of the differential phase, low (LLN) and high (HLN) laser noise runs, against the standard quantum limit
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/figures/Figure_4_data.xlsx, sheet 'allan_deviation', as written by 'data_analysis/figures/Figure 4.ipynb'
# Columns, all deviations in mrad:
#   tau_s, averaging time; adev_{lln,hln}_mrad and their err_{neg,pos}, each run's Allan deviation and its error bar;
#   mc_tau_s, averaging time of the Monte Carlo runs at the SQL; mc_{68,95}ci_{lower,upper}_mrad, the spread of their deviations;
#   sql_scaling_mrad, the SQL per bin of shots falling as 1/sqrt(tau) from the first mc_tau_s
tau_s,adev_lln_mrad,adev_lln_err_neg_mrad,adev_lln_err_pos_mrad,adev_hln_mrad,adev_hln_err_neg_mrad,adev_hln_err_pos_mrad,mc_tau_s,mc_95ci_lower_mrad,mc_95ci_upper_mrad,mc_68ci_lower_mrad,mc_68ci_upper_mrad,sql_scaling_mrad
902.0443285052608,3.484141873379657,0.2195314750625867,0.1846189105503579,3.405001607191989,0.2157732172544872,0.1812931476608314,900.989999999998,3.037666561981685,3.927573061060545,3.265868203909496,3.705037076967928,3.663360856639358
1804.088657010522,2.260999586357505,0.1751098628824423,0.1420785107787308,2.62059215551753,0.2041515418152629,0.1654584938037265,1801.979999999996,2.116659918799915,2.7910381338545,2.291473456107012,2.63142313039934,2.59038730366305
3608.177314021043,1.68865405976114,0.181729007334047,0.1373397874028599,1.84115606729753,0.1993673368848102,0.1504418841174046,3603.959999999992,1.42997283869507,2.045973779842722,1.585914459123916,1.897500862960476,1.831680428319679
6314.310299536824,1.46912727552639,0.2138670181864005,0.1487747711266802,1.379495579427634,0.2023757086342594,0.1404485543132989,7207.919999999984,0.9465167249575901,1.538781757710562,1.076753202784964,1.376422574707452,1.295193651831525
12628.62059907365,1.004284728385403,0.2252503560669719,0.1344523452004629,0.988835164841474,0.223604543731083,0.133027623923831,14415.83999999997,0.5899614630527524,1.18614267190121,0.705538469769268,1.007995665567204,0.9158402141598395
26159.28552665256,0.685597220165383,0.2742914537255774,0.1241071431923692,0.7435210329151576,0.2999507335183045,0.1350924618126075,28831.67999999993,0.3403624590624125,0.94541541236419,0.43974534690108,0.7490573862083599,0.6475968259157625
52318.57105330512,0.6315806900217042,0.5390207921845988,0.1493063401421125,0.5413205905446764,0.466322832091677,0.1282828073273117,57663.35999999987,0.1657601182421,0.8021776056874301,0.2427214332387,0.570820074837816,0.4579201070799198
